id,country_code1,hour,clicked
8405,SR,11,0
8406,GH,10,1
8407,ID,11,1
8408,PG,2,0
8409,CU,5,0
8410,FM,3,1
8411,HU,14,1
8412,GW,0,0
8413,CV,3,0
8414,LR,21,0
8415,TH,1,1
8416,AM,19,1
8417,JO,11,1
8418,FM,19,0
8419,QA,10,0
8420,US,9,1
8421,YE,22,0
8422,CO,13,0
8423,JO,22,1
8424,HU,2,1
8425,KP,21,0
8426,SN,20,1
8427,AU,19,1
8428,GT,17,1
8429,NG,23,0
8430,MN,24,1
8431,ID,10,1
8432,LA,1,1
8433,EG,24,0
8434,SE,10,1
8435,BY,18,0
8436,IR,6,1
8437,CG,14,1
8438,HT,13,0
8439,UZ,7,0
8440,SB,17,1
8441,PY,3,0
8442,EC,8,0
8443,CH,11,0
8444,NZ,14,0
8445,BT,9,1
8446,NE,22,0
8447,ZW,17,0
8448,HT,7,0
8449,BE,2,1
8450,GN,2,0
8451,CD,8,1
8452,TH,13,1
8453,IE,12,0
8454,GQ,8,1
8455,BA,17,1
8456,GN,5,0
8457,GD,11,1
8458,LK,13,1
8459,CO,18,1
8460,PW,19,0
8461,RW,9,0
8462,DM,2,1
8463,HT,24,0
8464,BD,9,1
8465,PK,22,1
8466,EG,3,1
8467,AR,10,0
8468,BI,0,1
8469,BT,8,0
8470,NR,21,0
8471,CD,11,0
8472,CI,19,1
8473,SA,0,0
8474,AO,18,1
8475,JO,7,0
8476,VA,22,0
8477,LS,3,0
8478,CZ,1,1
8479,HT,21,0
8480,TG,5,0
8481,RU,7,1
8482,LB,14,0
8483,PT,6,0
8484,PE,22,0
8485,CA,4,0
8486,BF,21,0
8487,MY,5,0
8488,AM,21,0
8489,RU,4,1
8490,AG,10,0
8491,PE,13,0
8492,LS,18,0
8493,PY,11,0
8494,TJ,21,1
8495,CA,19,0
8496,DJ,12,1
8497,LC,13,1
8498,PT,15,1
8499,GD,20,1
8500,IS,4,1
8501,AF,0,0
8502,KP,14,0
8503,KP,11,0
8504,NA,18,0
8505,KW,1,1
8506,CD,6,1
8507,NP,17,0
8508,CR,6,1
8509,CG,8,0
8510,CL,21,1
8511,HU,6,1
8512,EG,1,1
8513,MK,3,0
8514,BZ,10,1
8515,MA,22,0
8516,BR,2,1
8517,KW,24,1
8518,US,20,1
8519,LI,9,1
8520,CL,16,1
8521,GD,13,0
8522,MZ,13,0
8523,BJ,0,1
8524,LT,18,0
8525,JO,24,1
8526,VC,18,1
8527,ID,10,1
8528,IR,7,1
8529,VA,16,0
8530,IS,17,0
8531,GR,0,0
8532,CV,10,1
8533,ID,17,1
8534,JP,16,0
8535,GW,22,1
8536,CF,12,1
8537,HN,14,0
8538,GA,19,1
8539,YE,11,1
8540,ZW,19,1
8541,OM,1,1
8542,DO,23,1
8543,PY,23,1
8544,CD,10,1
8545,PL,12,1
8546,MX,6,1
8547,BT,21,0
8548,GN,2,0
8549,AO,0,1
8550,KZ,3,1
8551,BA,8,1
8552,MA,11,0
8553,MW,22,1
8554,LK,18,1
8555,VU,9,1
8556,ET,4,0
8557,CZ,21,1
8558,TM,9,1
8559,DM,12,1
8560,CG,0,1
8561,RS,22,1
8562,PA,24,0
8563,SC,8,1
8564,VN,9,1
8565,AE,18,1
8566,PY,14,1
8567,HT,16,1
8568,VU,8,0
8569,SG,12,1
8570,ZA,22,0
8571,TM,1,0
8572,FI,18,0
8573,SB,0,1
8574,JO,21,0
8575,TZ,1,1
8576,TL,24,0
8577,TO,11,1
8578,SE,12,0
8579,ID,12,0
8580,BH,21,0
8581,LK,21,0
8582,IT,2,1
8583,KG,19,1
8584,WS,3,0
8585,SR,4,0
8586,MN,24,0
8587,IR,12,0
8588,CV,21,0
8589,CD,1,1
8590,HR,6,0
8591,BN,6,0
8592,VC,6,0
8593,SI,13,1
8594,SD,22,1
8595,MR,13,0
8596,MR,2,1
8597,CO,20,0
8598,MH,12,1
8599,BF,9,1
8600,MK,21,1
8601,GW,12,0
8602,AT,5,1
8603,AR,18,0
8604,TN,6,0
8605,BJ,19,0
8606,GW,16,0
8607,BA,7,1
8608,BY,23,1
8609,LU,21,0
8610,BF,1,0
8611,DO,16,1
8612,SY,9,0
8613,BJ,12,1
8614,GA,5,1
8615,SY,22,0
8616,BB,17,0
8617,MN,15,0
8618,RW,15,0
8619,SA,1,1
8620,TD,7,0
8621,NE,14,1
8622,AZ,10,0
8623,NI,6,0
8624,PA,1,1
8625,GD,20,1
8626,BS,3,1
8627,TV,22,1
8628,IE,12,0
8629,MX,7,1
8630,FM,23,1
8631,PE,12,1
8632,VE,3,1
8633,GY,7,0
8634,ME,11,0
8635,ZA,3,0
8636,IN,0,1
8637,GA,1,1
8638,KI,7,1
8639,TM,3,1
8640,LR,24,1
8641,NE,16,1
8642,GB,24,1
8643,DE,5,1
8644,KR,9,1
8645,DK,9,1
8646,MH,11,0
8647,NZ,14,0
8648,CM,18,0
8649,NO,14,1
8650,ME,24,1
8651,AT,3,1
8652,SA,7,1
8653,TJ,19,1
8654,KW,9,0
8655,IR,14,1
8656,SO,4,0
8657,RU,5,0
8658,KH,19,1
8659,IL,23,0
8660,AM,24,0
8661,MG,9,1
8662,BB,16,1
8663,LR,17,0
8664,EG,5,0
8665,BJ,22,0
8666,BD,7,0
8667,MU,15,0
8668,FJ,14,0
8669,ZA,20,0
8670,MW,17,1
8671,ID,1,1
8672,TD,21,0
8673,LU,7,1
8674,CN,8,0
8675,KW,10,0
8676,MZ,19,0
8677,JP,3,0
8678,BF,17,0
8679,MK,4,0
8680,GN,5,0
8681,ZA,22,1
8682,TG,3,0
8683,IS,9,0
8684,BA,3,0
8685,GW,24,0
8686,BH,8,1
8687,PG,20,0
8688,PS,13,0
8689,DM,9,1
8690,SE,20,0
8691,NE,18,1
8692,RU,4,1
8693,GN,18,0
8694,GT,0,0
8695,CO,8,0
8696,BA,0,0
8697,PA,23,1
8698,SC,20,1
8699,LS,23,0
8700,MT,18,0
8701,PG,19,1
8702,CY,7,0
8703,BY,18,0
8704,AO,15,1
8705,GR,12,1
8706,AM,5,0
8707,MX,21,0
8708,MM,23,1
8709,ME,17,1
8710,LV,18,1
8711,VE,23,1
8712,SM,7,1
8713,ZA,12,0
8714,AM,10,0
8715,SM,23,1
8716,TZ,20,1
8717,SY,17,1
8718,GE,6,0
8719,MR,17,1
8720,KR,9,0
8721,TW,18,0
8722,BA,0,0
8723,DO,16,1
8724,LT,3,1
8725,TR,19,1
8726,HN,4,1
8727,VE,1,1
8728,UZ,14,0
8729,NA,13,0
8730,AE,17,0
8731,UY,17,1
8732,KW,24,0
8733,CG,4,0
8734,LI,8,0
8735,IT,19,0
8736,DJ,14,1
8737,AT,21,0
8738,MU,21,0
8739,HR,1,0
8740,SI,13,1
8741,BW,13,0
8742,EG,22,1
8743,KW,5,0
8744,BR,19,1
8745,FI,11,0
8746,PH,20,0
8747,ET,0,1
8748,IN,2,1
8749,VA,1,1
8750,BN,17,1
8751,LR,7,0
8752,MD,0,1
8753,KN,8,1
8754,MU,13,1
8755,AF,24,1
8756,GM,16,0
8757,BH,0,0
8758,ST,19,1
8759,KE,1,0
8760,LB,0,1
8761,SE,19,1
8762,DM,23,1
8763,SY,19,0
8764,SA,10,1
8765,AG,8,1
8766,GA,18,1
8767,PS,17,0
8768,BN,11,1
8769,AG,6,0
8770,MC,15,1
8771,NI,17,1
8772,GT,16,1
8773,AU,22,0
8774,JM,19,1
8775,DM,19,1
8776,CO,23,0
8777,LA,20,1
8778,IL,23,0
8779,SL,2,1
8780,NL,10,1
8781,CD,18,1
8782,VE,16,0
8783,ME,12,0
8784,VA,13,1
8785,ML,14,0
8786,BE,18,0
8787,LR,20,0
8788,SL,8,0
8789,MV,14,0
8790,DE,10,0
8791,SA,7,0
8792,NR,22,1
8793,JM,12,1
8794,CF,14,0
8795,ZW,10,1
8796,DZ,6,0
8797,IN,23,0
8798,TO,7,1
8799,GM,14,1
8800,TT,4,1
8801,CG,21,0
8802,IQ,2,0
8803,EC,3,0
8804,BR,23,1
8805,YE,6,0
8806,SL,6,1
8807,BA,5,0
8808,SY,15,1
8809,TM,23,1
8810,TO,16,1
8811,BY,12,1
8812,SO,3,0
8813,CN,21,1
8814,GQ,14,1
8815,IT,4,1
8816,KE,24,0
8817,BB,11,0
8818,SR,2,0
8819,FI,0,1
8820,ET,17,1
8821,MY,2,0
8822,FM,6,0
8823,AR,21,1
8824,PA,2,0
8825,FM,14,1
8826,UZ,2,0
8827,PA,12,0
8828,GD,18,1
8829,AZ,19,0
8830,GT,6,0
8831,SC,11,1
8832,DK,24,0
8833,TO,8,0
8834,ME,13,0
8835,PA,23,1
8836,BR,19,0
8837,DZ,9,0
8838,NR,0,1
8839,LB,13,0
8840,KG,2,1
8841,AT,24,1
8842,KP,15,0
8843,TN,13,1
8844,SG,7,1
8845,ZM,16,1
8846,TT,9,0
8847,GR,20,1
8848,KE,7,1
8849,SD,19,0
8850,IE,6,1
8851,MD,22,0
8852,CA,10,1
8853,BN,0,1
8854,VC,22,0
8855,PA,1,1
8856,IQ,5,0
8857,GH,17,0
8858,ME,16,1
8859,LI,7,0
8860,MR,7,1
8861,IE,0,1
8862,GE,14,0
8863,AR,6,1
8864,IS,7,0
8865,GT,15,1
8866,GH,8,1
8867,KH,9,1
8868,YE,11,1
8869,MN,17,0
8870,DE,21,0
8871,ZW,19,1
8872,TL,0,1
8873,KI,4,1
8874,KE,24,0
8875,VC,24,0
8876,CV,2,1
8877,MU,19,0
8878,ML,5,1
8879,PK,9,1
8880,AT,3,0
8881,LR,24,0
8882,CU,22,1
8883,IE,7,0
8884,MR,12,0
8885,PA,11,1
8886,GA,5,0
8887,ID,14,1
8888,LR,11,0
8889,AZ,17,0
8890,DJ,17,1
8891,IL,18,0
8892,ML,3,1
8893,MD,5,0
8894,TM,13,0
8895,LC,7,1
8896,UY,17,1
8897,LC,23,0
8898,DZ,24,1
8899,BT,0,1
8900,NR,1,1
8901,UA,9,1
8902,RU,22,0
8903,NP,12,0
8904,TV,10,1
8905,LI,14,1
8906,BT,8,1
8907,BZ,9,1
8908,VU,4,0
8909,NO,0,0
8910,PT,10,1
8911,PW,0,0
8912,TH,20,0
8913,GT,1,1
8914,CD,17,1
8915,BN,24,0
8916,NG,2,1
8917,AL,21,0
8918,HN,5,0
8919,IR,20,1
8920,CH,8,0
8921,NR,20,0
8922,PW,15,1
8923,LK,22,1
8924,MM,4,0
8925,NO,16,1
8926,BS,19,0
8927,GD,10,0
8928,ZW,15,1
8929,AU,2,1
8930,CY,21,1
8931,AE,16,0
8932,ZM,4,0
8933,GM,14,0
8934,NI,11,0
8935,PL,17,0
8936,TJ,10,0
8937,FJ,9,0
8938,KZ,17,1
8939,ML,8,1
8940,TV,12,0
8941,HU,22,0
8942,BG,14,1
8943,MR,0,1
8944,ZM,24,0
8945,US,18,0
8946,BH,5,1
8947,DZ,3,0
8948,TV,24,0
8949,MC,7,0
8950,CF,12,1
8951,GM,20,0
8952,BW,6,0
8953,PH,4,0
8954,CL,16,1
8955,ML,15,1
8956,AU,15,1
8957,DO,9,0
8958,AO,14,1
8959,BT,24,0
8960,SD,11,0
8961,BR,6,0
8962,BS,24,0
8963,ME,19,0
8964,MV,22,0
8965,SM,23,1
8966,MA,2,1
8967,GR,0,0
8968,TW,15,0
8969,KN,15,0
8970,GR,8,0
8971,MG,23,1
8972,BW,6,0
8973,NO,8,1
8974,IN,14,1
8975,HT,19,1
8976,CY,17,0
8977,EC,6,1
8978,SE,5,1
8979,PW,7,1
8980,GH,6,0
8981,CY,6,1
8982,PE,24,0
8983,AG,5,0
8984,GM,15,1
8985,BA,18,0
8986,EC,18,0
8987,VN,19,1
8988,CF,5,0
8989,OM,3,1
8990,BA,11,0
8991,TR,5,1
8992,BB,24,1
8993,ZM,4,1
8994,BA,19,1
8995,ZW,12,1
8996,KG,2,0
8997,SE,13,1
8998,EE,16,0
8999,BZ,10,1
9000,KI,16,0
9001,MY,21,1
9002,HT,17,1
9003,AO,11,1
9004,FJ,22,1
9005,BO,20,1
9006,KG,11,1
9007,CF,1,1
9008,NO,11,0
9009,ML,16,1
9010,CG,4,0
9011,ML,6,0
9012,DM,2,1
9013,GA,7,1
9014,TG,1,0
9015,LS,20,0
9016,MG,12,0
9017,SA,18,1
9018,FI,19,0
9019,BO,17,0
9020,PS,21,1
9021,UZ,5,0
9022,NI,0,1
9023,NE,3,0
9024,TV,16,0
9025,AR,16,1
9026,SV,18,0
9027,ET,22,0
9028,NE,0,1
9029,VN,17,1
9030,IN,23,0
9031,BO,7,1
9032,SG,24,0
9033,TR,18,1
9034,SC,6,0
9035,RU,1,1
9036,LI,5,0
9037,ME,1,0
9038,MG,19,0
9039,PY,12,1
9040,NL,0,0
9041,CD,23,1
9042,AU,1,0
9043,NG,1,1
9044,VU,6,1
9045,US,21,0
9046,CM,1,1
9047,KW,23,1
9048,JO,20,0
9049,MA,9,0
9050,CD,16,1
9051,CD,21,0
9052,CH,16,0
9053,CZ,20,0
9054,NP,18,1
9055,PL,21,0
9056,MH,23,1
9057,DO,8,1
9058,BD,22,1
9059,HR,20,1
9060,GE,23,0
9061,BG,19,0
9062,CI,5,1
9063,SZ,23,1
9064,IT,5,0
9065,KI,1,1
9066,MX,0,0
9067,CY,5,1
9068,SD,15,1
9069,MM,4,0
9070,CD,14,0
9071,CR,20,0
9072,NP,19,0
9073,TG,9,1
9074,GB,20,0
9075,CU,13,0
9076,IE,1,1
9077,GE,16,1
9078,SY,20,0
9079,BG,18,0
9080,PS,7,1
9081,LT,0,1
9082,NE,22,0
9083,FI,3,1
9084,DK,18,1
9085,KZ,20,1
9086,SK,17,1
9087,IN,24,0
9088,RO,3,0
9089,CA,8,1
9090,VC,11,0
9091,OM,4,1
9092,SE,20,1
9093,DK,5,1
9094,TO,7,1
9095,GY,11,0
9096,KZ,20,0
9097,MK,15,1
9098,MR,10,0
9099,MK,12,1
9100,ZA,13,1
9101,SY,4,0
9102,TO,11,1
9103,FJ,15,0
9104,AF,23,1
9105,ZA,2,1
9106,ER,10,1
9107,SN,9,1
9108,EG,8,1
9109,GA,24,1
9110,SO,14,1
9111,ES,1,1
9112,LC,22,0
9113,GA,2,1
9114,LI,8,1
9115,MK,5,0
9116,SZ,6,1
9117,VN,13,1
9118,AD,19,1
9119,HN,4,1
9120,AT,24,0
9121,MW,18,0
9122,IE,19,1
9123,US,20,1
9124,SL,8,0
9125,PS,4,1
9126,AT,2,1
9127,HR,3,0
9128,RU,3,0
9129,CR,6,1
9130,NR,15,1
9131,MU,11,0
9132,VC,12,1
9133,NA,0,0
9134,MT,16,1
9135,CZ,1,0
9136,DJ,13,0
9137,RW,1,0
9138,AM,10,0
9139,NA,11,0
9140,TV,3,1
9141,IR,17,1
9142,MT,18,0
9143,HT,6,0
9144,LY,1,1
9145,CD,12,0
9146,PL,5,1
9147,US,9,0
9148,HN,16,1
9149,AD,10,0
9150,GY,18,1
9151,GH,12,0
9152,FR,5,1
9153,SV,8,0
9154,JP,14,0
9155,AE,7,0
9156,GN,18,0
9157,BY,21,1
9158,DK,17,0
9159,RS,19,1
9160,TV,21,0
9161,UY,20,1
9162,AD,19,1
9163,MK,0,0
9164,IE,19,0
9165,HR,5,1
9166,TL,0,1
9167,KN,1,1
9168,BF,18,0
9169,PL,12,1
9170,SC,20,0
9171,YE,0,1
9172,MM,13,1
9173,PK,11,0
9174,RW,16,1
9175,SI,11,0
9176,MH,18,0
9177,KZ,7,1
9178,KG,24,0
9179,GT,9,0
9180,GH,16,0
9181,AU,19,0
9182,PH,1,1
9183,MA,9,1
9184,PW,6,0
9185,CN,17,1
9186,CM,1,0
9187,CD,16,0
9188,WS,2,0
9189,LK,24,0
9190,MW,13,0
9191,MX,5,0
9192,LC,18,0
9193,FR,6,0
9194,TO,11,0
9195,BH,13,0
9196,KG,20,1
9197,KZ,6,0
9198,CU,21,1
9199,GR,19,1
9200,BW,2,0
9201,MN,1,1
9202,GQ,23,1
9203,HU,24,0
9204,SD,5,1
9205,SD,0,1
9206,KN,8,1
9207,PA,3,0
9208,TO,21,1
9209,LV,7,1
9210,FR,17,1
9211,RO,6,0
9212,TO,21,0
9213,AU,24,1
9214,SI,22,0
9215,NE,22,1
9216,TD,14,1
9217,GM,24,1
9218,EE,10,0
9219,TH,4,0
9220,BO,20,1
9221,UY,18,1
9222,TL,7,0
9223,AE,6,0
9224,TN,9,1
9225,BE,16,1
9226,CD,15,0
9227,SO,10,0
9228,KH,2,0
9229,BY,13,1
9230,PT,8,1
9231,GM,8,1
9232,EC,18,1
9233,DO,6,1
9234,MD,10,1
9235,BD,23,0
9236,TD,12,0
9237,ST,16,0
9238,RO,14,1
9239,TT,9,1
9240,KP,16,0
9241,NA,19,1
9242,ZA,6,1
9243,BY,21,0
9244,SE,7,0
9245,SC,4,1
9246,UZ,8,1
9247,LY,10,1
9248,IN,1,1
9249,RW,7,1
9250,VU,12,0
9251,TW,15,1
9252,LC,5,0
9253,LC,7,0
9254,RO,23,0
9255,MX,11,1
9256,SL,12,0
9257,TV,16,1
9258,IL,22,0
9259,LS,17,1
9260,AT,9,1
9261,TH,21,0
9262,SL,9,0
9263,BI,0,0
9264,MD,1,1
9265,VC,18,0
9266,LY,5,1
9267,YE,10,0
9268,GR,9,1
9269,LB,21,0
9270,HT,0,1
9271,AD,7,1
9272,BR,22,1
9273,AO,23,0
9274,FJ,16,1
9275,MX,24,0
9276,ET,16,1
9277,NG,20,1
9278,TG,10,0
9279,LU,4,1
9280,MV,5,0
9281,TL,17,1
9282,DM,17,1
9283,MA,7,1
9284,PA,1,1
9285,NE,18,1
9286,TH,17,0
9287,NG,6,0
9288,VN,0,0
9289,AZ,22,0
9290,BI,12,1
9291,IQ,10,0
9292,MZ,6,0
9293,BZ,9,0
9294,ER,0,1
9295,IR,18,1
9296,NO,17,1
9297,CA,7,1
9298,LY,2,0
9299,GM,14,1
9300,SD,20,1
9301,BD,18,1
9302,KP,19,1
9303,UG,11,0
9304,BT,18,0
9305,EG,4,1
9306,GR,5,0
9307,SB,12,1
9308,IQ,7,1
9309,AE,16,1
9310,MA,21,0
9311,UG,20,1
9312,CA,13,0
9313,PE,5,1
9314,AF,15,1
9315,ML,3,1
9316,CN,2,0
9317,VA,9,0
9318,LC,11,1
9319,PT,0,1
9320,AU,9,0
9321,LK,15,0
9322,RU,5,0
9323,VN,13,1
9324,IE,16,0
9325,DK,4,1
9326,TN,22,1
9327,ML,18,1
9328,PA,18,0
9329,TG,22,1
9330,ST,2,0
9331,RU,18,1
9332,PH,16,0
9333,IT,3,1
9334,DJ,4,1
9335,PE,24,1
9336,JM,10,0
9337,MN,5,0
9338,DK,11,0
9339,CZ,0,1
9340,BF,19,1
9341,CY,7,0
9342,MH,15,0
9343,AD,6,1
9344,MC,10,1
9345,DE,2,1
9346,MM,23,0
9347,BW,24,0
9348,BR,24,1
9349,LU,13,1
9350,PS,14,1
9351,AZ,14,0
9352,TM,17,1
9353,PH,3,0
9354,CV,9,0
9355,LY,24,0
9356,BO,5,1
9357,GW,3,0
9358,ML,24,0
9359,TN,9,1
9360,KN,22,1
9361,MD,11,1
9362,AD,11,1
9363,JO,4,1
9364,NR,24,1
9365,SN,18,0
9366,PA,19,0
9367,BI,0,1
9368,KH,14,1
9369,TJ,9,1
9370,BO,12,0
9371,CO,8,0
9372,MG,18,1
9373,VC,3,0
9374,RU,11,0
9375,BN,10,0
9376,PA,10,0
9377,AT,21,1
9378,SO,19,1
9379,TD,8,0
9380,MD,16,1
9381,HR,3,0
9382,SI,17,1
9383,MD,9,0
9384,BW,23,0
9385,PK,19,1
9386,BN,22,1
9387,SI,18,0
9388,KE,7,1
9389,IR,7,1
9390,TG,1,0
9391,US,24,1
9392,NI,21,0
9393,KE,16,1
9394,RS,18,1
9395,BH,4,0
9396,NI,19,0
9397,IL,19,1
9398,WS,22,0
9399,ML,23,0
9400,TG,2,1
9401,DJ,8,1
9402,KZ,21,0
9403,NZ,4,0
9404,KW,8,1
9405,NA,0,1
9406,MW,8,1
9407,CY,1,0
9408,UZ,4,0
9409,MR,0,1
9410,BI,0,1
9411,IN,24,1
9412,MW,19,0
9413,GH,22,1
9414,LY,10,1
9415,TV,10,0
9416,MH,7,1
9417,MV,19,0
9418,GQ,19,1
9419,RO,21,1
9420,OM,19,0
9421,LS,4,1
9422,UZ,12,0
9423,IL,19,0
9424,BE,16,1
9425,CI,11,0
9426,AL,1,0
9427,IL,10,1
9428,GQ,11,0
9429,GW,5,0
9430,PA,16,1
9431,MA,6,0
9432,GN,18,1
9433,SL,4,0
9434,MW,16,0
9435,RS,16,0
9436,SA,4,0
9437,AD,8,1
9438,NG,5,1
9439,MZ,6,0
9440,JM,6,1
9441,TD,20,0
9442,KP,8,1
9443,DO,23,0
9444,GM,4,1
9445,MA,13,1
9446,KI,17,0
9447,NI,8,0
9448,KM,23,0
9449,CA,22,0
9450,SM,22,1
9451,IT,16,1
9452,MH,3,0
9453,JO,24,1
9454,NO,20,0
9455,SO,0,1
9456,RS,20,1
9457,MW,2,1
9458,LI,21,0
9459,BI,14,0
9460,MM,11,0
9461,MN,24,1
9462,EC,18,1
9463,LC,16,1
9464,SA,21,0
9465,MK,5,0
9466,AR,11,0
9467,LT,17,0
9468,DZ,3,1
9469,TJ,18,1
9470,FR,8,1
9471,BY,18,1
9472,CF,24,0
9473,GH,1,1
9474,NZ,11,0
9475,MN,12,1
9476,DZ,14,1
9477,CD,7,1
9478,NI,0,0
9479,AT,15,0
9480,FI,3,0
9481,DM,11,0
9482,GY,22,0
9483,CY,7,0
9484,GQ,18,0
9485,CV,20,1
9486,KN,13,0
9487,NL,5,1
9488,LC,7,1
9489,TJ,5,0
9490,SM,21,1
9491,BY,3,1
9492,SE,21,0
9493,UY,20,1
9494,BF,14,0
9495,ET,3,1
9496,LS,16,1
9497,MH,0,0
9498,GA,21,1
9499,BI,13,0
9500,SG,16,1
9501,GD,20,1
9502,KM,3,0
9503,BE,3,1
9504,FJ,22,1
9505,LI,15,1
9506,GN,10,0
9507,KN,0,1
9508,GR,5,0
9509,PE,5,0
9510,LV,21,1
9511,MX,10,1
9512,ST,16,0
9513,NL,6,0
9514,LB,6,1
9515,RU,2,1
9516,BY,9,0
9517,ML,12,0
9518,LK,22,1
9519,YE,15,0
9520,MU,15,0
9521,FM,13,1
9522,EG,13,1
9523,MR,15,1
9524,MV,11,0
9525,LS,11,1
9526,SZ,3,1
9527,FM,11,0
9528,GB,15,1
9529,PL,7,0
9530,CO,0,0
9531,LS,19,1
9532,KG,20,0
9533,MR,6,1
9534,MG,22,0
9535,GB,24,0
9536,KI,10,0
9537,JP,6,0
9538,TH,14,1
9539,BH,17,0
9540,MW,14,0
9541,UZ,18,1
9542,DJ,2,1
9543,MC,22,1
9544,AT,10,0
9545,IE,8,0
9546,EE,6,0
9547,RO,6,0
9548,SA,24,1
9549,GT,21,0
9550,GT,8,1
9551,BJ,6,1
9552,DK,6,1
9553,CD,19,0
9554,KG,2,0
9555,AE,14,1
9556,EE,3,0
9557,LI,11,1
9558,AZ,6,0
9559,BR,1,1
9560,BA,5,1
9561,SD,22,0
9562,RS,10,0
9563,PK,21,1
9564,CG,19,0
9565,CM,1,0
9566,PA,15,1
9567,SN,6,1
9568,CA,9,1
9569,LI,13,0
9570,SZ,6,0
9571,IT,5,1
9572,LK,4,0
9573,SI,24,0
9574,ST,11,0
9575,ML,16,0
9576,TO,3,1
9577,BH,7,0
9578,KG,8,0
9579,TM,2,1
9580,AZ,13,1
9581,RO,22,0
9582,PS,8,1
9583,EC,10,1
9584,UY,9,0
9585,WS,15,0
9586,NL,1,1
9587,PG,24,0
9588,MT,11,0
9589,CO,4,1
9590,NZ,24,0
9591,BF,15,1
9592,MG,7,1
9593,MX,6,0
9594,ML,14,0
9595,TR,2,1
9596,JM,17,0
9597,BN,11,1
9598,PT,8,1
9599,IN,16,1
9600,LY,20,1
9601,RW,17,1
9602,TZ,14,1
9603,KM,21,1
9604,BW,5,1
9605,ZA,4,0
9606,AU,17,0
9607,MD,19,1
9608,VU,8,1
9609,TL,21,1
9610,PL,13,1
9611,GE,19,1
9612,TD,14,1
9613,TD,12,1
9614,LR,11,1
9615,SI,12,0
9616,HT,19,0
9617,HN,16,0
9618,ID,16,1
9619,BO,3,0
9620,BR,23,1
9621,BN,4,1
9622,GT,5,1
9623,KZ,19,1
9624,KP,0,1
9625,LU,0,1
9626,CL,4,1
9627,BG,4,0
9628,KZ,8,1
9629,NP,20,1
9630,GD,6,1
9631,AO,17,1
9632,MX,7,0
9633,CA,11,1
9634,GQ,18,0
9635,PW,8,0
9636,NE,23,0
9637,VE,1,1
9638,AD,16,0
9639,ML,9,0
9640,KI,2,1
9641,CY,1,0
9642,VU,2,1
9643,NE,14,1
9644,GD,0,0
9645,MZ,8,0
9646,BS,17,1
9647,KH,22,0
9648,AR,13,1
9649,ZW,13,1
9650,KZ,18,0
9651,AE,12,0
9652,AD,13,0
9653,CF,0,1
9654,NP,20,0
9655,BN,19,0
9656,QA,5,1
9657,DK,7,0
9658,NG,0,0
9659,BD,8,0
9660,NE,0,1
9661,LA,10,1
9662,AG,18,1
9663,TD,4,0
9664,LY,17,1
9665,SG,19,1
9666,AU,6,1
9667,KG,10,0
9668,UA,2,1
9669,NR,19,0
9670,BW,15,0
9671,CF,3,0
9672,PG,7,0
9673,ZM,23,1
9674,MH,19,0
9675,SV,1,1
9676,CU,24,0
9677,MH,18,1
9678,KE,4,0
9679,ST,22,0
9680,NZ,12,0
9681,LU,9,0
9682,IE,20,0
9683,SA,21,0
9684,TM,21,0
9685,NA,1,1
9686,NI,18,1
9687,MZ,14,1
9688,TO,21,1
9689,KR,13,0
9690,NO,19,1
9691,SM,14,0
9692,MX,13,1
9693,HR,22,1
9694,JM,15,0
9695,MH,8,1
9696,DO,23,0
9697,IQ,23,0
9698,EC,20,0
9699,BZ,17,1
9700,FR,9,0
9701,UG,22,1
9702,TL,13,0
9703,PH,11,1
9704,SR,14,1
9705,RU,22,0
9706,BO,12,0
9707,LS,6,0
9708,VE,19,1
9709,FI,0,1
9710,PW,10,1
9711,CF,11,0
9712,PK,1,1
9713,CA,6,0
9714,TW,16,1
9715,CH,9,1
9716,CO,13,1
9717,JO,16,0
9718,MN,16,1
9719,GQ,8,0
9720,MX,22,1
9721,QA,13,1
9722,MT,24,1
9723,ZM,10,1
9724,MT,20,0
9725,JP,8,1
9726,NE,18,1
9727,DK,0,1
9728,AM,15,0
9729,VN,3,1
9730,SB,23,1
9731,FR,20,1
9732,RO,2,0
9733,SK,14,1
9734,PS,14,1
9735,AF,6,0
9736,BE,1,0
9737,AF,9,1
9738,ID,2,1
9739,GE,12,1
9740,CO,7,1
9741,RO,7,1
9742,DK,15,1
9743,JM,23,0
9744,CI,0,0
9745,DM,6,1
9746,CN,1,0
9747,TG,19,0
9748,SD,24,1
9749,TT,24,0
9750,ST,19,0
9751,GB,16,0
9752,HN,8,1
9753,RO,9,0
9754,TR,10,1
9755,NO,1,1
9756,HN,23,0
9757,LR,15,1
9758,CV,21,1
9759,ET,17,0
9760,ML,7,0
9761,OM,17,1
9762,ZA,7,1
9763,LS,7,0
9764,TM,17,0
9765,TD,16,0
9766,CO,7,1
9767,SE,21,0
9768,EG,18,0
9769,CM,20,1
9770,UA,17,1
9771,NR,5,1
9772,HN,20,1
9773,SE,20,0
9774,BI,11,1
9775,KI,15,0
9776,GB,13,1
9777,HN,20,0
9778,PY,0,1
9779,MT,1,1
9780,VN,3,0
9781,TZ,20,0
9782,ZM,21,1
9783,JP,3,0
9784,UZ,5,0
9785,BN,3,1
9786,CV,3,1
9787,NO,20,0
9788,CZ,6,0
9789,GT,15,0
9790,CA,14,1
